"actor","type","actor_id","ideo"
"edwardlucas","Journalist","22369602","0.8803387944224533"
"ForeignAffairs","Media","21114659","0.047901083199581564"
"pegobry","Journalist","3639301","2.2485571491537826"
"shaneharris","Journalist","58504135","0.12161586972255732"
"Lucian_Kim","Journalist","433534414","0.4524334482646921"
"jkirchick","Journalist","26178536","1.0745143296537063"
"megynkelly","Journalist","110445334","0.9180951484951968"
"SavannahGuthrie","Journalist","52070270","0.8299969889921283"
"ajs","Journalist","24941044","0.556712902370365"
"amychozick","Journalist","119491006","0.2636516779009739"
"PublicI",NA,"19034656","-0.2865123385875763"
"JohnAvlon","Journalist","52596376","0.24027869680832306"
"barbarastarrcnn","Journalist","119048111","-0.03839915468097522"
"laurahazardowen","Journalist","16242112","-0.9085932199765906"
"MichaelCBender","Journalist","54622050","0.8857325592899882"
"smerconish","Journalist","22677427","0.2600558346559507"
"KirstenPowers","Journalist","14335880","0.6124484726682247"
"RobertMackey","Journalist","17737614","-1.3832445283196535"
"JasonLeopold","Journalist","17094311","-0.35663128186552884"
"onlyyoontv","Journalist","37397428","0.6735778078336191"
"BenWeinthal","Journalist","299416026","2.261142600511364"
"politicalwire","Journalist","16250929","0.4290604671720412"
"FranklinFoer","Journalist","153860327","-0.6442987414673852"
"hhavrilesky","Journalist","48428463","-1.5055031986504426"
"GMPaiella","Journalist","37590736","-0.9121890632216136"
"JudyWoodruff","Journalist","48144950","-0.05458044928357965"
"jheil","Journalist","14251225","-0.016824095210835974"
"petersuderman","Journalist","4107581","1.3801610054806783"
"MLevineReports","Journalist","162563093","0.20252234273557934"
"SusanLiTV","Journalist","430421961","0.15218053730525458"
"HARRISFAULKNER","Journalist","18313747","1.504217597433979"
"carolynryan","Journalist","15908429","-0.2793206520975299"
"ReutersJamie","Journalist","288980311","-0.2523518277598559"
"MariaESalinas","Journalist","80654397","-0.11391186282646255"
"MariaTCardona","Journalist","124490608","-0.7611636469306394"
"angela_rye","Journalist","32780218","-0.6874488604076635"
"FortuneMagazine","Media","25053299","0.5549149807478534"
"RepKClark","Politician","2293131060","-0.5238379927591078"
"RepDerekKilmer","Politician","1058917562","-0.3710146548456217"
"bendreyfuss","Journalist","18269124","-0.7018322333877564"
"tjholmes","Journalist","16145763","-0.3836001062032029"
"kenrudin","Journalist","16249259","0.583681726708039"
"BenMank77","Journalist","164354823","-1.327508958021794"
"hodgman","Journalist","14348594","-1.4767364526902569"
"maassp","Journalist","72763332","-0.041994997925998416"
"albamonica","Journalist","71584155","-0.2613414358724139"
"Deggans","Journalist","14067246","0.4812001942248777"
"kaltoons","Journalist","14869932","-0.9301682794467296"
"AnnTelnaes","Journalist","558040899","0.4362521536620877"
"quasimado","Journalist","15554163","0.5009773320725053"
"IChotiner","Journalist","571297251","-1.1045666768303553"
"WillieGeist","Journalist","17291393","0.4865939590924125"
"Isikoff","Journalist","334079075","0.22589532382823024"
"greggiroux","Journalist","123738314","0.6070547078006898"
"RepSarbanes","Politician","364415553","-0.9409558091817994"
"OConnellPostbiz","Journalist","68456106","-0.19841417908450792"
"ChrisMegerian","Journalist","31532083","1.2830732378650522"
"heatherscope","Journalist","78694788","0.8299969889921283"
"politicoalex","Journalist","90077282","0.9162972268726852"
"EJDionne","Journalist","453319164","-0.3836001062032029"
"FrankBruni","Journalist","37291805","-0.25055390613734424"
"jparkABC","Journalist","26596727","1.1626124891567748"
"RepRaskin","Politician","806906355214852096","-0.4555169711036669"
"MonikaBauerlein","Journalist","19002133","-1.0074789092147287"
"greta","Journalist","16031927","0.5261482347876677"
"ChloeAngyal","Journalist","51426896","-1.032649811929891"
"AlterNet","Media","18851248","-0.7341948225929652"
"jimcramer","Journalist","14216123","0.1755535183979053"
"RepKathleenRice","Politician","2970462034","1.121260291839008"
"chelliepingree","Politician","14984637","0.19533065624553292"
"nayyeroar","Journalist","3893195542","-1.032649811929891"
"willripleyCNN","Journalist","22138134","0.017336415616884294"
"jmsummers","Journalist","11680962","0.6627902780985495"
"scotusreporter","Journalist","262799941","0.2906205022386478"
"jonleeanderson","Journalist","111691454","-0.951743338916869"
"charlesornstein","Journalist","22278303","0.17375559677539373"
"julianbarnes","Journalist","50406326","0.4110812509469252"
"harrysiegel","Journalist","15717596","0.16296806704032418"
"fmkaplan","Journalist","59128724","-0.7899303928908249"
"ObsoleteDogma","Journalist","167518667","-0.16425366825678747"
"PollsAndVotes","Journalist","17916617","1.0331621323359397"
"RussContreras","Journalist","70469623","-0.6820550955401287"
"marclacey","Journalist","14850098","-0.5490088954742702"
"ColinKahl","Journalist","475454826","-0.5508068170967818"
"colvinj","Journalist","20660342","0.6484069051184567"
"fordm","Journalist","26559241","-0.29190610345511114"
"AkyolinEnglish","Journalist","295431169","0.5872775699530622"
"CharlotteAlter","Journalist","774510134","-0.4177606170309234"
"jameshohmann","Journalist","24439201","0.6663861213435727"
"ByronTau","Journalist","16125224","0.5782879618405042"
"markberman","Journalist","16893929","-0.2811185737200415"
"JDiamond1","Journalist","407396556","0.5675004321054345"
"alanwongw","Journalist","509191768","-0.622723681997246"
"Abihabib","Journalist","219017382","0.21690571571567216"
"NancyAFrench","Journalist","240112167","1.4215132027984454"
"RepRoKhanna","Politician","816298918468259840","-1.22633"
"thejimjams","Journalist","13396002","1.6786159948176047"
"NeilMacFarquhar","Journalist","243798637","-0.3404499872629244"
"JeffYoung","Journalist","80111587","0.047901083199581564"
"ejbeals","Journalist","49656209","-0.8438680415661728"
"leloveluck","Journalist","37303498","-0.2757248088525067"
"jodikantor","Journalist","15891430","-0.3818021845806913"
"EWDolan","Journalist","29309901","-1.2016544444459818"
"LFFriedman","Journalist","30927826","0.022730180484419105"
"HannahAllam","Journalist","56081005","-0.14447653040915984"
"TalKopan","Journalist","159655293","0.5117648618075749"
"tomscheck","Journalist","15163255","0.28522673737111304"
"benpershing","Journalist","106514937","0.7706655754492456"
"michele_norris","Journalist","171171584","0.2636516779009739"
"BillNeelyNBC","Journalist","87165980","-0.4159626954084118"
"RepLoudermilk","Politician","2914163523","2.309686484319177"
"ReformedBroker","Journalist","22522178","0.28522673737111304"
"arappeport","Journalist","14480378","1.3873526919707253"
"ChrisRBarron","Journalist","107433523","2.2305779329286666"
"TMannWSJ","Journalist","19195460","-0.4429315197460858"
"KatrinaNation","Journalist","59159771","-0.036601233058463606"
"tackettdc","Journalist","300497193","0.434454232039576"
"sbauerAP","Journalist","28635386","0.7922406349193848"
"JesseDrucker","Journalist","322658160","-0.26313935749492545"
"nahaltoosi","Journalist","76611108","-0.14807237365418305"
"swin24","Journalist","44688778","1.0547371918060788"
"joejohnscnn","Journalist","119245817","0.3589415238940888"
"hunterw","Journalist","18967418","-0.23976637640227466"
"jswatz","Journalist","11179192","0.8443803619722213"
"sunny","Journalist","139847909","-1.0542248714000302"
"BillHemmer","Journalist","21010214","1.1500270377991937"
"MaraLiasson","Journalist","875580120","0.29421634548367104"
"gaylelemmon","Journalist","162114001","-0.1264973141840438"
"errollouis","Journalist","16376937","-0.007834487098277955"
"larsonchristina","Journalist","51112072","-0.9481474956718458"
"ariannahuff","Journalist","21982720","-0.4591128143486901"
"SenCoryGardner","Politician","235217558","1.574336540711932"
"JohnHMcWhorter","Journalist","1306199515","0.18094728326544013"
"BrookeBCNN","Journalist","49204865","0.20072442111306776"
"jimwaterson","Journalist","25275453","-0.14267860878664826"
"JimmyGomezCA","Politician","398193180","-0.870836865903847"
"jaynordlinger","Journalist","3075845932","2.484084881702802"
"juliaturner","Journalist","15751301","-0.8996036118640327"
"kdrum","Journalist","18276341","0.30680179684125225"
"kailanikm","Journalist","18852393","0.6735778078336191"
"palafo","Journalist","2020351","-0.7521740388180812"
"pw_cunningham","Journalist","204599219","0.8749450295549186"
"newrepublic","Media","82689705","-0.0006428006082317423"
"annfriedman","Journalist","20153725","-1.4569593148426294"
"TulsiPress","Politician","1064206014","0.1180200264775341"
"GuardianJessica","Journalist","431627744","-1.3329027228893289"
"GaryKaltbaum","Journalist","347871360","2.0957338112402963"
"MattLaslo","Journalist","26607712","0.9792244836605914"
"SenMikeLee","Politician","88784440","1.3963423000832833"
"RepSeanDuffy","Politician","234022257","2.340251151901874"
"AmericanThinker","Media","34109146","1.2381251973022622"
"BillCassidy","Politician","55677432","2.5380225303781505"
"nprscottsimon","Journalist","20245775","1.8026725867709048"
"RepTipton","Politician","242873057","2.422955546537408"
"RepGosar","Politician","240760644","2.068764986902622"
"seldeeb","Journalist","37267983","-0.0815492736212537"
"CassVinograd","Journalist","208447030","-0.5418172089842238"
"limlouisa","Journalist","47936893","-0.42135646027594653"
"arwaCNN","Journalist","17325090","-0.6011486225271068"
"DavidGrann","Journalist","584198802","-0.5076566981565034"
"PatrickKingsley","Journalist","90464160","-1.253794171498818"
"ClancyReports","Journalist","33960482","-0.2739268872299951"
"samuelcnn","Journalist","115522779","0.27983297250357814"
"klustout","Journalist","22587869","-0.7827387064007784"
"CassSunstein","Journalist","991745802","-0.9769142416320314"
"MyStephanomics","Journalist","259288589","-0.3440458305079476"
"CR","Media","2316003960","3.133134587429491"
"John_Kass","Journalist","592968976","0.8443803619722213"
"JimPethokoukis","Journalist","16491569","1.9626876111744376"
"SenToddYoung","Politician","234128524","2.620726925013684"
"Kredo0","Journalist","131538331","2.1227026355779697"
"MarkSteynOnline","Journalist","270412323","2.0112314949822507"
"RobertGBeckel","Journalist","371465104","1.5293885001491414"
"DylanByers","Journalist","236026761","-0.04379291954851002"
"mlcalderone","Journalist","63004503","-0.6389049765998505"
"Amie_FR","Journalist","329353102","-0.5022629332889685"
"LaMonicaBuzz","Journalist","104952689","-0.3961855575607841"
"NickTimiraos","Journalist","59603406","1.3460004946529585"
"ScottWapnerCNBC","Journalist","263197731","-0.10312433309139296"
"Convertbond","Journalist","25163231","1.4844404595863516"
"dwatkinsworld","Journalist","208640090","-1.1764835417308193"
"nandorvila","Journalist","19751038","-0.3224707710378084"
"DougHenwood","Journalist","18706257","0.4272625455495296"
"JenSorensen","Journalist","25024313","-1.0686082443801228"
"paulwsj","Journalist","33992890","-0.04019707630348682"
"BillGertz","Journalist","22267198","1.4664612433612356"
"micahuetricht","Journalist","195631270","-0.4932733251764106"
"ExumAM","Journalist","19190572","-1.4551613932201175"
"nahmias","Journalist","22447078","0.8317949106146402"
"Scaramucci","Journalist","24578794","1.0385558972034743"
"AmandaPresto","Journalist","2312893002","1.9932522787571352"
"reveal","Media","1726074810","-1.291550525571562"
"ksieff","Journalist","16635362","0.2546620697884159"
"AliceOllstein","Journalist","55790584","-0.23796845477976306"
"MichLKosinski","Journalist","303898942","-0.8852202388839397"
"rosadelauro","Politician","140519774","-0.5436151306067354"
"christinawilkie","Journalist","15359578","0.8533699700847792"
"MittRomney","Politician","50055701","1.8134601165059747"
"BradSherman","Politician","30216513","0.026326023729442316"
"existentialfish","Journalist","17209415","-1.3311048012668172"
"nchrysoloras","Journalist","225443793","-0.20021210070701956"
"IsobelYeung","Journalist","1344466075","-0.5202421495140845"
"GioBenitez","Journalist","22408312","-0.17863704123688026"
"JeremyCliffe","Journalist","465965880","-0.6137340738846879"
"susie_c","Journalist","14145296","0.06408237780218598"
"CristinaAlesci","Journalist","263671861","-0.5328276008716658"
"Revkin","Journalist","11178672","0.011942650749349484"
"bradplumer","Journalist","15507433","-0.9427537308043112"
"NPRmelissablock","Journalist","293303534","-0.7485781955730579"
"MujMash","Journalist","252411597","-0.44652736299110907"
"Cirincione","Journalist","22843167","-0.7683553334206856"
"mccarthyryanj","Journalist","100531396","-0.5256359143816194"
"VanJones68","Journalist","131497030","0.17015975353037047"
"patrickhealynyt","Journalist","139870125","0.2708433643910203"
"WarrenDavidson","Politician","742735530287304704","2.406774251934804"
"emorwee","Journalist","19055698","0.37152697525166994"
"RepMcNerney","Politician","385429543","-0.4681024224612481"
"ppppolls","Media","61220477","-0.6640758793150129"
"alexnazaryan","Journalist","60087571","-0.816899217228499"
"RepAnnieKuster","Politician","1058717720","-0.2901081818325995"
"NormaJTorres","Politician","236279233","-0.5633922684543631"
"IgnatiusPost","Journalist","423631401","-0.2235850817996704"
"AymanM","Journalist","23588075","-0.10672017633641616"
"PoliticoCharlie","Journalist","98543618","0.7239196132639438"
"karoun","Journalist","46447090","0.5405316077677605"
"holmescnn","Journalist","34312259","-0.5292317576266427"
"Jordanfabian","Journalist","47632905","1.2471148054148202"
"RepLloydDoggett","Politician","153944899","-0.7090239198778028"
"RepPaulTonko","Politician","84119348","-0.5202421495140845"
"RepRaulGrijalva","Politician","28602948","-0.7737490982882205"
"LATSeema","Journalist","106291885","0.7634738889591992"
"SenJohnMcCain","Politician","19394188","1.2165501378321228"
"DKThomp","Journalist","37723353","-0.14088068716413665"
"amyewalter","Journalist","50073507","1.1482291161766822"
"lanesainty","Journalist","194890341","-0.3296624575278548"
"chucktodd","Journalist","50325797","0.4847960374699009"
"RichardRubinDC","Journalist","227790723","1.0655247215411483"
"eduardosuarez","Journalist","18757892","0.29421634548367104"
"JennaLeeUSA","Journalist","22517990","0.8911263241575229"
"edhenry","Journalist","16157855","1.2093584513420763"
"Nate_Cohn","Journalist","463765807","-0.5166463062690614"
"David_Gergen","Journalist","243291022","0.24387454005334624"
"DomenicoNPR","Journalist","20474813","0.4272625455495296"
"HenryJFoy","Journalist","22558481","-0.1372848439191134"
"fpleitgenCNN","Journalist","23572083","0.11082833998748767"
"ThomasARoberts","Journalist","70771229","-0.0725596655086957"
"CarolineYLChen","Journalist","576436187","-0.45012320623613217"
"SenCortezMasto","Politician","811313565760163840","-1.18541"
"maxabelson","Journalist","61023448","-0.6892467820301751"
"DavidMuir","Journalist","56223278","0.08565743727232523"
"FullMeasureNews","Media","3434177986","0.9900120133956608"
"mattizcoop","Journalist","11384102","0.15937222379530094"
"PaulaSlier_RT","Journalist","388900759","0.028123945351953915"
"KeirSimmons","Journalist","23189508","-0.2937040250776227"
"naomirwolf","Journalist","289420613","0.07846575078227881"
"ChrisLynnHedges","Journalist","759786534","-1.3634673904720258"
"KathViner","Journalist","27212264","-0.6317132901098039"
"JazzShaw","Journalist","99786592","1.5509635596192808"
"dailydot","Media","211620426","-0.20201002232953116"
"SaraEisen","Journalist","39879120","0.29781218872869425"
"NRSC","Politician","5693842","1.9051541192540664"
"kingsthings","Journalist","22685200","-0.6640758793150129"
"ElizLanders","Journalist","263473924","0.5315419996552025"
"GregJaffe","Journalist","330579721","-0.1354869222966018"
"StevenErlanger","Journalist","429685724","-0.11391186282646255"
"WestJournalism","Media","46520074","1.9213354138566712"
"humanworkplace","Journalist","8374662","-1.6331556338487665"
"hodakotb","Journalist","25321854","0.056890691312139564"
"BobbyScott","Politician","161791703","0.047901083199581564"
"MikeKellyPA","Politician","935368364","2.2755259734914564"
"perrybaconjr","Journalist","20815668","0.4883918807149241"
"RosieGray","Journalist","116341480","1.30285037571268"
"mikenizza","Journalist","18345986","0.08925328051734843"
"alexburnsNYT","Journalist","79743108","-0.3404499872629244"
"mckaycoppins","Journalist","21431618","0.9774265620380796"
"DionNissenbaum","Journalist","100860790","-0.7252052144804072"
"declanwalsh","Journalist","21734241","0.4776043509798545"
"FrancesRobles","Journalist","26336913","0.5063710969400401"
"tarapalmeri","Journalist","21334179","0.21870363733818374"
"margbrennan","Journalist","50011708","0.27983297250357814"
"SherylNYT","Journalist","95270375","-0.07615550875371889"
"DanWilliams","Journalist","221706364","-0.26313935749492545"
"vali_nasr","Journalist","48906364","-0.8276867469635686"
"JanePerlez","Journalist","868358876","-0.437537754878551"
"SylvieKauffmann","Journalist","413413847","-0.2865123385875763"
"BobbyChesney","Journalist","333425081","1.0079912296207771"
"emilyrauhala","Journalist","45511355","-0.5615943468318515"
"erinmcunningham","Journalist","198381553","-0.9067952983540792"
"brooks_rosa","Journalist","714891474","-0.8276867469635686"
"gadyepstein","Journalist","24674124","-0.8007179226258943"
"austinramzy","Journalist","45808079","-0.05817629252860286"
"NomikiKonst","Journalist","16879936","-0.5508068170967818"
"LeonKrauze","Journalist","4265721","-0.015026173588324369"
"RepZoeLofgren","Politician","267938462","-0.590361092792037"
"steveliesman","Journalist","384445331","0.30140803197371746"
"gracenapolitano","Politician","161411080","-0.23617053315725145"
"RepCheri","Politician","1092979962","0.2672475211459971"
"DonaldNorcross","Politician","3122099613","-0.4357398332560394"
"RepLipinski","Politician","1009269193","0.31039764008627546"
"BenWeiserNYT","Journalist","4070425990","-0.5418172089842238"
"zbyronwolf","Journalist","59130623","0.5009773320725053"
"samdolnick","Journalist","305005427","-0.23437261153473984"
"McClatchyDC","Media","17487795","0.9864161701506378"
"DSORennie","Journalist","2173288309","1.410725673063376"
"KathieLGifford","Journalist","80676273","1.951900081439368"
"bariweiss","Journalist","289548939","-0.09593264660134652"
"CGasparino","Journalist","68739089","0.9252868349852432"
"rickwtyler","Journalist","261330050","0.7347071429990134"
"AlexJamesFitz","Journalist","24622734","-0.0815492736212537"
"AnnieLowrey","Journalist","37281592","-0.43214399001101617"
"KBAndersen","Journalist","16855888","-1.2951463688165852"
"EleanorNorton","Politician","23600262","-0.5130504630240381"
"RoqPlanas","Journalist","42144884","0.07846575078227881"
"RepDarrenSoto","Politician","818713465653051392","0.5639045888604114"
"froomkin","Journalist","14588748","-0.667671722560036"
"RepMaloney","Politician","258900199","-0.4267502251434814"
"RepDennyHeck","Politician","1068499286","-0.19481833583948474"
"RepVeasey","Politician","1074129612","-0.2703310439849719"
"MichaelWolffNYC","Journalist","19983050","1.0619288782961251"
"jasondhorowitz","Journalist","87584353","0.6681840429660842"
"SimonMaloy","Journalist","217064621","-0.9661267118969618"
"hollybdc","Journalist","43581352","0.7634738889591992"
"byamberphillips","Journalist","106520446","0.6538006699859915"
"elisefoley","Journalist","142721190","0.7454946727340831"
"Clayton_Sandell","Journalist","60923421","-0.015026173588324369"
"WesleyLowery","Journalist","14849562","0.17914936164292852"
"PMorici1","Journalist","332817280","2.1766402842533186"
"SteveKingIA","Politician","48117116","3.2446057280252103"
"davidwebbshow","Journalist","24295482","1.531186421771653"
"TomBevanRCP","Journalist","15988710","0.9918099350181726"
"CarleyShimkus","Journalist","486907980","1.06732264316366"
"WPJohnWagner","Journalist","309354920","0.1198179481000457"
"SteveDaines","Politician","11651202","2.33485738703434"
"TheWeek","Media","16439471","0.16476598866283568"
"cabot_phillips","Journalist","2224079705","2.2575467572663404"
"APDiploWriter","Journalist","2149973089","0.6843653375686888"
"BrianLehrer","Journalist","12011422","-0.3943876359382725"
"SuzyKhimm","Journalist","18174520","0.20072442111306776"
"danarubinstein","Journalist","90746345","-0.2109996304420892"
"brianmrosenthal","Journalist","22089567","-0.3620250467330637"
"SingletaryM","Journalist","38683121","-0.2092017088195776"
"GadiNBC","Journalist","36771787","0.14678677243771976"
"EvanMcS","Journalist","20281013","0.2510662265433927"
"DanielDenvir","Journalist","226963044","-1.7482226176895088"
"nationaljournal","Media","15210284","1.0007995431307306"
"elizabethjdias","Journalist","177336591","0.6933549456812468"
"RepAndreCarson","Politician","199325935","-0.26673520073994866"
"nickbilton","Journalist","1586501","0.2834288157486014"
"Peggynoonannyc","Journalist","35474809","1.3783630838581673"
"DemFromCT","Journalist","19087651","-0.6874488604076635"
"DanRodricks","Journalist","26458435","-0.9805100848770548"
"cbrennansports","Journalist","25844225","-1.0146705957047757"
"Edpilkington","Journalist","11488362","0.05149692644460476"
"StaceyPlaskett","Politician","2724095695","-0.6622779576925013"
"davidmaraniss","Journalist","89023284","-0.5597964252093398"
"margarettalev","Journalist","58869089","0.4146770941919484"
"amymcquire","Journalist","152891331","-0.4914754035538989"
"annehelen","Journalist","16714443","-0.4932733251764106"
"hmcghee","Journalist","17375057","-1.118950049810448"
"AllMattNYT","Journalist","47960267","0.3427602292914844"
"RamCNN","Journalist","16299754","-0.44652736299110907"
"camanpour","Journalist","69181624","-0.6442987414673852"
"jyarow","Journalist","16370204","0.3751228184966932"
"SenTinaSmith","Politician","941000686275387392","-1.038043576797426"
"NTarnopolsky","Journalist","927818520","-0.4519211278586439"
"StacyOnTheRight","Journalist","231815020","2.9227777575956333"
"WalidPhares","Journalist","37535548","1.43769449740105"
"NickBaumann","Journalist","18164272","-0.4824857954413409"
"SenJohnThune","Politician","296361085","1.8224497246185327"
"Al_Letson","Journalist","27442822","-0.23976637640227466"
"HirokoTabuchi","Journalist","8442372","-0.3746104980906449"
"SenatorDole","Politician","3342812001","1.1554208026667283"
"MaxFosterCNN","Journalist","155954125","-0.24516014126980945"
"katiecouric","Journalist","18812301","0.23488493194078824"
"jonfortt","Journalist","26819104","1.0169808377333351"
"salmanmasood","Journalist","24199781","-0.16065782501176426"
"GeorgeWill","Journalist","2255182597","0.8893284025350114"
"anitakumar01","Journalist","48581849","0.5603087456153881"
"JerryMoran","Politician","18632666","1.1410374296866357"
"RebeccaBuck","Politician","17881467","0.6663861213435727"
"IvanCNN","Journalist","85243004","-0.3080873980577156"
"juliaoftoronto","Journalist","75890868","-0.3728125764681333"
"RepBeatty","Politician","1531521632","-0.3746104980906449"
"rcallimachi","Journalist","30699754","-0.24875598451483266"
"DCoronell","Journalist","174492304","-0.3080873980577156"
"caseysjournal","Journalist","1611486986","-0.5472109738517587"
"RussWKYC","Journalist","22149280","-0.19481833583948474"
"RepTimRyan","Politician","13491312","0.3607394455166004"
"JamesAALongman","Journalist","247022327","-0.15346613852171784"
"caseystegall","Journalist","266084180","0.8749450295549186"
"allahpundit","Journalist","19173787","0.8749450295549186"
"LadaneNasseri","Journalist","852662653","-0.775547019910732"
"SusanPage","Journalist","21307076","0.11622210485502248"
"David_Bossie","Journalist","333663029","2.7088250845167523"
"SecretarySonny","Politician","842072478834909184","1.1590166459117517"
"SecretaryAcosta","Politician","819980276570976256","1.1104727621039383"
"jeffzeleny","Journalist","85131054","0.407485407701902"
"johnrutledge","Journalist","15321866","0.3139934833312987"
"LeslieMarshall","Journalist","26350255","-0.5795735630569675"
"RepJuanVargas","Politician","1260172386","-0.6478945847124085"
"CalNBC","Journalist","17348735","-0.9607329470294272"
"JHWeissmann","Journalist","47526275","-0.020419938455859186"
"tom_nuttall","Journalist","16003760","-0.2145954736871124"
"LACaldwellDC","Journalist","56552341","-0.011430330343301164"
"hilaryr","Journalist","15097615","-0.12110354931650898"
"TheRevAl","Journalist","42389136","-0.8744327091488704"
"PJMedia_com","Media","7597712","1.1194623702164963"
"PardesSeleh","Journalist","3192441942","1.757724546208115"
"JessicaTaylor","Journalist","93876666","0.8767429511774301"
"NickAPappas","Journalist","3294572733","1.0529392701835671"
"NathanJRobinson","Journalist","197080008","-0.1822328844819035"
"michaelhayes","Journalist","7764332","-0.5615943468318515"
"RepAdams","Politician","2916086925","-0.4159626954084118"
"RepMcGovern","Politician","242426145","-0.7341948225929652"
"RepAnthonyBrown","Politician","823552974253342720","-1.00181"
"GKButterfield","Politician","432676344","-0.4411335981235743"
"eschor","Journalist","46417885","0.08206159402730201"
"RepClayHiggins","Politician","843636970538618880","2.128096400445505"
"MajorCBS","Journalist","46176168","0.2726412860135319"
"Rasmussen_Poll","Media","19553409","2.516447470908011"
"Avik","Journalist","49457533","1.531186421771653"
"ChuckLane1","Journalist","247530626","0.7562822024691528"
"RameshPonnuru","Journalist","305189255","1.4448861838910962"
"PaulWallace123","Journalist","583940733","0.24207661843083464"
"KerryPicket","Journalist","15537855","1.0870997810112877"
"RepSamGraves","Politician","29766367","1.9123458057441127"
"anblanx","Journalist","17314616","-0.0815492736212537"
"PaulSonne","Journalist","66492948","-0.14987029527669465"
"foxjust","Journalist","34145908","-1.2250274255386329"
"bopanc","Journalist","207441433","-0.315279084547762"
"LorcanRK","Journalist","23116875","-0.5382213657392007"
"SenToomey","Politician","221162525","1.3244254351828193"
"PGourevitch","Journalist","340441440","-1.2340170336511906"
"dannowicki","Journalist","19629840","0.687961180813712"
"RepBarragan","Politician","816833925456789504","-1.03022"
"RepLawrence","Politician","2863006655","0.30140803197371746"
"RepBobbyRush","Politician","305216911","-0.6712675658050593"
"cnsnews","Media","34927577","2.678260416934055"
"kashhill","Journalist","25160944","-1.5180886500080235"
"laurahelmuth","Journalist","182839127","-1.0344477335524027"
"youngdems","Politician","5990782","0.28882258061613625"
"repbenraylujan","Politician","19318314","-0.6281174468647808"
"WSJForero","Journalist","2315823594","-0.24695806289232106"
"RepMarciaFudge","Politician","153486399","-0.3296624575278548"
"MarkHalperin","Journalist","184136149","0.7508884376016179"
"wsjemre","Journalist","627156320","-0.10851809795892776"
"LizClaman","Journalist","20707966","0.6538006699859915"
"CeylanWrites","Journalist","118713871","-0.26673520073994866"
"Bloomberg","Media","104237736","-0.17154"
"robcrilly","Journalist","14389212","0.1198179481000457"
"RepFrenchHill","Politician","2953974395","2.453520214120105"
"RepArrington","Politician","816284664658874368","2.0741587517701574"
"DanRiehl","Journalist","18176907","2.4822869600802906"
"amspectator","Media","16180004","1.5599531677318392"
"SenGaryPeters","Politician","236511574","-0.2415642980247862"
"VernBuchanan","Politician","20467163","2.239567541041225"
"RepRonEstes","Politician","854715071116849152","1.18466"
"RepJasonSmith","Politician","1623308912","2.2125987167035506"
"danabrams","Journalist","21023681","0.019134337239395897"
"DickMorrisTweet","Journalist","49140008","2.162256911273225"
"CalThomas","Journalist","17835794","1.8979624327640199"
"RealClearNews","Media","20094138","1.0960893891238457"
"tanzinavega","Journalist","154145174","-0.10851809795892776"
"MichaelEDyson","Journalist","55334133","-0.7611636469306394"
"DavidMDrucker","Journalist","104299137","1.0799080945212411"
"WorldOfStu","Journalist","37972057","3.596998366037484"
"SenatorLankford","Politician","225921757","0.9972036998857075"
"MikeEmanuelFox","Journalist","129879105","1.495227989321421"
"hiltzikm","Journalist","32078497","-1.5108969635179772"
"mileskahn","Journalist","17815912","0.4020916428343672"
"Bershidsky","Journalist","39213635","-0.7989200010033829"
"kausmickey","Journalist","30534986","0.700546632171293"
"JayarJackson","Journalist","183403584","-0.7162156063678492"
"Simon_Nixon","Journalist","187965811","0.23488493194078824"
"MikeBates","Journalist","16349648","3.181678471237304"
"SenatorCardin","Politician","109071031","-0.23976637640227466"
"CanningAndrea","Journalist","23783240","0.7778572619392919"
"SandraFluke","Journalist","494583213","-1.011074752459752"
"SenatorEnzi","Politician","291756142","0.4308583887945528"
"SenCapito","Politician","193794406","2.180236127498341"
"RepWalorski","Politician","1065995022","1.3855547703482134"
"RepBrianFitz","Politician","816303263586914304","2.333059465411828"
"RepDavid","Politician","229197216","2.4643077438551746"
"RepDrewFerguson","Politician","806583915012046848","0.83084"
"RepBrianBabin","Politician","2929491549","2.665674965576474"
"JudgeCarter","Politician","18030431","2.5110537060404763"
"michaelcburgess","Politician","15751083","1.9501021598168569"
"RepRickAllen","Politician","2964287128","2.2125987167035506"
"RepMoBrooks","Politician","237299871","2.552405903358244"
"RepHolding","Politician","1058460818","2.6692708088214974"
"cindyhydesmith","Politician","262192574","1.4628654001162125"
"SenatorRounds","Politician","2955485182","0.6412152186284102"
"RepRobinKelly","Politician","1339931490","-0.2829164953425531"
"MorningConsult","Media","149954544","1.1895813134944488"
"AndrewRestuccia","Journalist","165204211","0.547723294257807"
"Shawna","Journalist","1025521","0.669981964588596"
"lourdesgnavarro","Journalist","250211424","0.5459253726352954"
"gcaw","Journalist","14848157","0.10004081025241804"
"tparti","Journalist","47837269","0.4470396833971573"
"TomColeOK04","Politician","23124635","2.048987849054994"
"craigmelvin","Journalist","33972882","0.2690454427685087"
"cherylcasone","Journalist","112283476","1.1500270377991937"
"deneenborelli","Journalist","76438819","2.714218849384287"
"RepRobWoodall","Politician","2382685057","2.214396638326062"
"JNBPage","Journalist","118062152","-0.7126197631228259"
"Kevinliptakcnn","Journalist","41704988","0.6160443159132479"
"CUhlmann","Journalist","66612373","0.12161586972255732"
"JChengWSJ","Journalist","382788364","1.15721872428924"
